Price,No_of_reviews,Rating,Published_Year,Cover_type,Genre,Title,Author,Sales_Rank
5.28,70630.0,4.8,2020,5.0,0.0,The Wonky Donkey,Craig Smith,37.0
11.4,55928.0,4.8,2020,5.0,1.0,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Bessel van der Kolk M.D.,38.0
7.2,21490.0,4.8,2020,5.0,1.0,Paint by Sticker Kids: Zoo Animals: Create 10 Pictures One Sticker at a Time!,Workman Publishing,39.0
8.95,18971.0,4.8,2020,5.0,1.0,Paint by Sticker Kids: Unicorns & Magic: Create 10 Pictures One Sticker at a Time! Includes Glitter Stickers,Workman Publishing,40.0
11.89,22169.0,4.8,2020,2.0,0.0,"What Should Danny Do? (The Power to Choose Series) (The Power to Choose, 1)",Adir Levy,41.0
11.66,47472.0,4.299999999999999,2020,5.0,0.0,Wacky Waving Inflatable Tube Guy (RP Minis),Conor Riordan,42.0
12.99,70630.0,4.5,2020,2.0,0.0,The Silent Patient,Alex Michaelides,43.0
5.99,20572.0,4.7,2020,5.0,1.0,The Big Book of Silly Jokes for Kids,Carole P. Roman,44.0
4.59,33791.0,4.9,2020,0.0,1.0,Chicka Chicka Boom Boom (Board Book),Bill Martin Jr.,45.0
13.45,24460.0,4.8,2020,2.0,1.0,Live Free Or Die: America (and the World) on the Brink,Sean Hannity,46.0
6.99,70630.0,4.6,2020,5.0,1.0,Burn After Writing,Sharon Jones,47.0
14.34,21319.0,4.7,2020,2.0,1.0,Get Out of Your Head: Stopping the Spiral of Toxic Thoughts,Jennie Allen,48.0
7.19,20532.0,4.7,2020,5.0,1.0,Human Body Activity Book for Kids: Hands-On Fun for Grades K-3,"Ph.D., Katie Stokes, M.Ed.,",49.0
13.0,69406.0,4.7,2020,2.0,1.0,Educated: A Memoir,Tara Westover,50.0
8.09,49979.0,4.5,2020,5.0,0.0,Then She Was Gone: A Novel,Lisa Jewell,51.0
5.99,28840.0,4.6,2020,5.0,1.0,Difficult Riddles For Smart Kids: 300 Difficult Riddles And Brain Teasers Families Will Love (Books for Smart Kids),M Prefontaine,52.0
7.48,70630.0,4.7,2020,3.0,0.0,1984,George Orwell,53.0
17.5,19238.0,4.9,2020,2.0,0.0,Humans,Brandon Stanton,54.0
5.36,24815.0,4.9,2020,0.0,0.0,Goodnight Moon,Margaret Wise Brown,55.0
10.38,20854.0,4.8,2020,2.0,1.0,I've Loved You Since Forever,Hoda Kotb,56.0
7.87,22860.0,4.8,2020,5.0,1.0,Just Mercy: A Story of Justice and Redemption,Bryan Stevenson,57.0
8.99,70630.0,4.7,2020,3.0,1.0,Rich Dad Poor Dad: What the Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!,Robert T. Kiyosaki,58.0
13.0,19282.0,4.8,2020,2.0,1.0,The Complete Cookbook for Young Chefs: 100+ Recipes that You'll Love to Cook and Eat,America's Test Kitchen Kids,59.0
24.0,28579.0,4.8,2020,5.0,1.0,Publication Manual (OFFICIAL) 7th Edition of the American Psychological Association,American Psychological Association,60.0
13.29,27332.0,4.7,2020,5.0,1.0,First Little Readers Parent Pack: Guided Reading Level A: 25 Irresistible Books That Are Just the Right Level for Beginning Readers,Deborah Schecter,61.0
16.0,23654.0,4.9,2020,2.0,1.0,The Mamba Mentality: How I Play,Kobe Bryant,62.0
2.67,26014.0,4.7,2020,1.0,1.0,"School Zone - Multiplication 0-12 Flash Cards - Ages 8+, 3rd Grade, 4th Grade, Elementary Math, Multiplication Facts, Common Core, and More",School Zone,63.0
5.98,24728.0,4.8,2020,2.0,1.0,There's No Place Like Space: All About Our Solar System (Cat in the Hat's Learning Library),Tish Rabe,64.0
14.5,32055.0,4.6,2020,2.0,1.0,Disloyal: A Memoir: The True Story of the Former Personal Attorney to President Donald J. Trump,Michael Cohen,65.0
4.22,19071.0,4.8,2020,5.0,1.0,"My First Toddler Coloring Book: Fun with Numbers, Letters, Shapes, Colors, and Animals! (Kids coloring activity books)",Tanya Emelyanova,66.0
13.29,70630.0,4.7,2020,5.0,0.0,"The Alchemist, 25th Anniversary: A Fable About Following Your Dream",Paulo Coelho,67.0
7.19,68842.0,4.8,2020,5.0,0.0,To Kill a Mockingbird,Harper Lee,68.0
18.8,36276.0,4.9,2020,5.0,0.0,Percy Jackson and the Olympians 5 Book Paperback Boxed Set (w/poster) (Percy Jackson & the Olympians),Rick Riordan,69.0
16.59,32326.0,4.8,2020,2.0,1.0,Magnolia Table,Joanna Gaines,70.0
4.99,18042.0,4.7,2020,5.0,1.0,Llama Llama Loves Camping,Anna Dewdney,71.0
11.48,12313.0,4.7,2020,5.0,1.0,So You Want to Talk About Race,Ijeoma Oluo,72.0
15.15,21603.0,4.9,2020,2.0,1.0,Blackout: How Black America Can Make Its Second Escape from the Democrat Plantation,Candace Owens,73.0
4.99,24653.0,4.7,2020,5.0,1.0,How to Draw 101 Animals (1),Dan Green,74.0
8.99,14664.0,4.7,2020,5.0,1.0,Awesome Science Experiments for Kids: 100+ Fun STEM / STEAM Projects and Why They Work (Awesome STEAM Activities for Kids),Crystal Chatterton,75.0
9.99,30623.0,4.7,2020,2.0,0.0,The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Glory--More Than 150 Magical Recipes for Wizards and Non-Wizards Alike (Unofficial Cookbook),Dinah Bucholz,76.0
13.0,70630.0,4.6,2020,2.0,0.0,A Time for Mercy (Jake Brigance),John Grisham,77.0
8.48,42848.0,4.9,2020,2.0,0.0,"Oh, the Places You'll Go!",Dr. Seuss,78.0
6.99,27846.0,4.6,2020,5.0,1.0,Good Days Start With Gratitude: A 52 Week Guide To Cultivate An Attitude Of Gratitude: Gratitude Journal,Pretty Simple Press,79.0
7.76,27986.0,4.9,2020,2.0,0.0,Dog Man: Fetch-22: From the Creator of Captain Underpants (Dog Man #8),Dav Pilkey,80.0
4.98,23576.0,4.9,2020,0.0,0.0,The Pout-Pout Fish,Deborah Diesen,81.0
5.0,30989.0,4.9,2020,0.0,0.0,Where's Spot?,Eric Hill,82.0
16.65,20620.0,4.8,2020,2.0,1.0,"Salt, Fat, Acid, Heat: Mastering the Elements of Good Cooking",Samin Nosrat,83.0
11.99,53306.0,4.7,2020,5.0,1.0,Man's Search for Meaning,Viktor E. Frankl,84.0
13.18,39038.0,4.3,2020,2.0,0.0,Ready Player Two: A Novel,Ernest Cline,85.0
6.99,16815.0,4.7,2020,5.0,1.0,"Preschool Math Workbook for Toddlers Ages 2-4: Beginner Math Preschool Learning Book with Number Tracing and Matching Activities for 2, 3 and 4 year olds and kindergarten prep",Modern Kid Press,86.0
10.14,11703.0,4.8,2020,5.0,1.0,Stamped from the Beginning: The Definitive History of Racist Ideas in America (National Book Award Winner),Ibram X. Kendi,87.0
8.99,28770.0,4.7,2020,5.0,1.0,Let That Sh*t Go: A Journal for Leaving Your Bullsh*t Behind and Creating a Happy Life (Zen as F*ck Journals),Monica Sweeney,88.0
14.29,39269.0,4.7,2020,5.0,1.0,The Intelligent Investor Rev Ed.: The Definitive Book on Value Investing,Benjamin Graham,89.0
8.55,25148.0,4.9,2020,2.0,0.0,The Wonderful Things You Will Be,Emily Winfield Martin,90.0
2.99,49525.0,4.8,2020,1.0,0.0,"Carson Dellosa First Words Flash Cards, High Frequency Vocabulary Words and Picture for Preschool and Kindergarten, Sight Word Game for Toddlers Ages 4+ (54 Cards) Cards",Brighter Child,91.0
14.35,70630.0,4.6,2020,2.0,1.0,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,92.0
4.98,53161.0,4.9,2020,5.0,0.0,Love You Forever,Robert Munsch,93.0
11.0,19363.0,4.8,2020,5.0,0.0,"Magic Tree House Boxed Set, Books 1-4: Dinosaurs Before Dark, The Knight at Dawn, Mummies in the Morning, and Pirates Past Noon",Mary Pope Osborne,94.0
13.49,23862.0,4.7,2020,5.0,1.0,Zen as F*ck (Zen as F*ck Journals),Monica Sweeney,95.0
12.92,21311.0,4.8,2020,2.0,1.0,"Relationship Goals: How to Win at Dating, Marriage, and Sex",Michael Todd,96.0
13.69,15967.0,4.6,2020,2.0,1.0,The Happy in a Hurry Cookbook: 100-Plus Fast and Easy New Recipes That Taste Like Home (The Happy Cookbook Series),Steve Doocy,97.0
6.99,14809.0,4.7,2020,5.0,1.0,"Learn to Read: A Magical Sight Words and Phonics Activity Workbook for Beginning Readers Ages 5-7: Reading Made Easy | Preschool, Kindergarten and 1st Grade",Modern Kid Press,98.0
5.72,14846.0,4.7,2020,0.0,1.0,P is for Potty! (Sesame Street) (Lift-the-Flap),Naomi Kleinberg,99.0
22.95,28426.0,4.9,2020,2.0,0.0,D&D Player's Handbook (Dungeons & Dragons Core Rulebook),Dungeons & Dragons,100.0
11.98,70630.0,4.8,2021,2.0,1.0,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,James Clear,1.0
12.52,34627.0,4.8,2021,2.0,1.0,American Marxism,Mark R. Levin,2.0
7.74,70630.0,4.7,2021,5.0,1.0,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,3.0
4.14,69538.0,4.8,2021,0.0,0.0,If Animals Kissed Good Night,Ann Whitford Paul,4.0
11.4,55928.0,4.8,2021,5.0,1.0,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Bessel van der Kolk M.D.,5.0
4.31,60075.0,4.9,2021,0.0,1.0,I Love You to the Moon and Back,Amelia Hepworth,6.0
9.99,70630.0,4.7,2021,5.0,0.0,It Ends with Us: A Novel (1),Colleen Hoover,7.0
10.35,70630.0,4.8,2021,2.0,0.0,"The Boy, the Mole, the Fox and the Horse",Charlie Mackesy,8.0
4.93,54008.0,4.9,2021,0.0,0.0,The Very Hungry Caterpillar,Eric Carle,9.0
4.07,70630.0,4.8,2021,5.0,1.0,"My First Learn-to-Write Workbook: Practice for Kids with Pen Control, Line Tracing, Letters, and More!",Crystal Radke,10.0
13.29,70630.0,4.3,2021,2.0,0.0,The Midnight Library: A Novel,Matt Haig,11.0
13.79,70630.0,4.5,2021,2.0,0.0,The Four Winds: A Novel,Kristin Hannah,12.0
6.62,22723.0,4.9,2021,2.0,0.0,Dog Man: Mothering Heights: A Graphic Novel (Dog Man #10): From the Creator of Captain Underpants (10),Dav Pilkey,13.0
13.08,70630.0,4.3,2021,2.0,0.0,The Last Thing He Told Me: A Novel,Laura Dave,14.0
7.49,20445.0,4.9,2021,2.0,0.0,Big Shot Diary of a Wimpy Kid Book 16,Jeff Kinney,15.0
19.42,21151.0,4.8,2021,2.0,1.0,"The Real Anthony Fauci: Bill Gates, Big Pharma, and the Global War on Democracy and Public Health (Childrenâ€™s Health Defense)",Robert F. Kennedy Jr.,16.0
9.42,70630.0,4.6,2021,5.0,0.0,The Seven Husbands of Evelyn Hugo: A Novel,Taylor Jenkins Reid,17.0
11.6,52408.0,4.7,2021,5.0,1.0,The 48 Laws of Power,Robert Greene,18.0
8.48,42848.0,4.9,2021,2.0,0.0,"Oh, the Places You'll Go!Â Â ",Dr. Seuss,19.0
4.55,47472.0,4.9,2021,0.0,0.0,"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,20.0
11.88,70630.0,4.7,2021,5.0,1.0,Rich Dad Poor Dad: What the Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!,Robert T. Kiyosaki,21.0
7.57,69866.0,4.8,2021,5.0,1.0,The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,22.0
6.99,70630.0,4.6,2021,5.0,1.0,Burn After Writing (Pink),Sharon Jones,23.0
7.48,70630.0,4.7,2021,3.0,0.0,1984,George Orwell,24.0
14.02,20535.0,4.6,2021,2.0,1.0,Peril,Bob Woodward,25.0
14.89,53688.0,4.6,2021,2.0,1.0,Untamed,Glennon Doyle,26.0
12.01,64912.0,4.7,2021,5.0,0.0,"Dune (Dune Chronicles, Book 1)",Frank Herbert,27.0
16.77,62733.0,4.6,2021,0.0,1.0,My First Library : Boxset of 10 Board Books for Kids,Wonder House Books,28.0
17.78,15148.0,4.8,2021,2.0,1.0,Atlas of the Heart: Mapping Meaningful Connection and the Language of Human Experience,Brené Brown,29.0
10.34,53798.0,4.7,2021,5.0,0.0,The Song of Achilles: A Novel,Madeline Miller,30.0
8.72,15565.0,4.9,2021,2.0,1.0,The Hill We Climb: An Inaugural Poem for the Country,Amanda Gorman,31.0
15.35,59400.0,4.7,2021,2.0,1.0,Greenlights,Matthew McConaughey,32.0
8.99,36007.0,4.8,2021,5.0,1.0,Crystals for Beginners: The Guide to Get Started with the Healing Power of Crystals,Karen Frazier,33.0
17.99,26999.0,4.8,2021,2.0,1.0,The Storyteller: Tales of Life and Music,Dave Grohl,34.0
13.29,70630.0,4.7,2021,5.0,0.0,"The Alchemist, 25th Anniversary: A Fable About Following Your Dream",Paulo Coelho,35.0
5.99,66846.0,4.8,2021,5.0,1.0,"School Zone - Big Preschool Workbook - 320 Pages, Ages 3 to 5, Colors, Shapes, Numbers, Early Math, Alphabet, Pre-Writing, Phonics, Following Directions, and More (School Zone Big Workbook Series)",School Zone,36.0
6.99,32091.0,4.8,2021,5.0,1.0,"I Am Confident, Brave & Beautiful: A Coloring Book for Girls",Hopscotch Girls,37.0
14.35,70630.0,4.6,2021,2.0,1.0,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,38.0
8.37,32356.0,4.6,2021,5.0,0.0,They Both Die at the End,Adam Silvera,39.0
14.34,40983.0,4.8,2021,2.0,1.0,Caste (Oprah's Book Club): The Origins of Our Discontents,Isabel Wilkerson,40.0
5.23,29836.0,4.8,2021,2.0,0.0,How to Catch a Mermaid,Adam Wallace,41.0
13.58,4525.0,4.8,2021,2.0,1.0,Call Us What We Carry: Poems,Amanda Gorman,42.0
5.98,42287.0,4.5,2021,5.0,0.0,We Were Liars,E. Lockhart,43.0
18.0,54522.0,4.7,2021,2.0,0.0,Go Tell the Bees That I Am Gone: A Novel (Outlander),Diana Gabaldon,44.0
10.62,22884.0,4.8,2021,2.0,0.0,Grumpy Monkey,Suzanne Lang,45.0
9.59,16024.0,4.7,2021,5.0,1.0,"Self-Love Workbook for Women: Release Self-Doubt, Build Self-Compassion, and Embrace Who You Are (Self-Help Workbooks for Women)",Megan Logan MSW  LCSW,46.0
24.0,28579.0,4.8,2021,5.0,1.0,Publication Manual (OFFICIAL) 7th Edition of the American Psychological Association,American Psychological Association,47.0
7.2,21490.0,4.8,2021,5.0,1.0,Paint by Sticker Kids: Zoo Animals: Create 10 Pictures One Sticker at a Time!,Workman Publishing,48.0
10.5,70630.0,4.7,2021,5.0,1.0,How to Win Friends & Influence People,Dale Carnegie,49.0
8.55,25148.0,4.9,2021,2.0,0.0,The Wonderful Things You Will Be,Emily Winfield Martin,50.0
17.49,65403.0,4.4,2021,2.0,1.0,The Lincoln Highway: A Novel,Amor Towles,51.0
9.98,70630.0,4.8,2021,5.0,0.0,Where the Crawdads Sing,Delia Owens,52.0
8.99,28770.0,4.7,2021,5.0,1.0,Let That Sh*t Go: A Journal for Leaving Your Bullsh*t Behind and Creating a Happy Life (Zen as F*ck Journals),Monica Sweeney,53.0
5.36,24815.0,4.9,2021,0.0,0.0,Goodnight Moon,Margaret Wise Brown,54.0
11.0,19363.0,4.8,2021,5.0,0.0,"Magic Tree House Boxed Set, Books 1-4: Dinosaurs Before Dark, The Knight at Dawn, Mummies in the Morning, and Pirates Past Noon",Mary Pope Osborne,55.0
5.0,30989.0,4.9,2021,0.0,0.0,Where's Spot?,Eric Hill,56.0
10.9,37006.0,4.4,2021,5.0,1.0,Air Fryer Cookbook: 600 Effortless Air Fryer Recipes for Beginners and Advanced Users,Jenson William,57.0
4.98,53161.0,4.9,2021,5.0,0.0,Love You Forever,Robert Munsch,58.0
5.22,32100.0,4.8,2021,2.0,0.0,How to Catch a Unicorn,Adam Wallace,59.0
4.59,33791.0,4.9,2021,0.0,1.0,Chicka Chicka Boom Boom (Board Book),Bill Martin Jr.,60.0
2.88,20825.0,4.8,2021,1.0,1.0,Flash Cards: Sight Words,Scholastic Teacher Resources,61.0
14.49,12144.0,4.7,2021,2.0,1.0,"What Happened to You?: Conversations on Trauma, Resilience, and Healing",Oprah Winfrey,62.0
5.99,28840.0,4.6,2021,5.0,1.0,Difficult Riddles For Smart Kids: 300 Difficult Riddles And Brain Teasers Families Will Love (Books for Smart Kids),M Prefontaine,63.0
16.46,11486.0,4.8,2021,2.0,1.0,"How to Do the Work: Recognize Your Patterns, Heal from Your Past, and Create Your Self",Dr. Nicole LePera,64.0
9.31,4710.0,4.9,2021,2.0,1.0,Change Sings: A Children's Anthem,Amanda Gorman,65.0
16.75,12028.0,4.6,2021,2.0,1.0,Think Again: The Power of Knowing What You Don't Know,Adam Grant,66.0
13.55,11033.0,4.7,2021,2.0,1.0,Keep Sharp: Build a Better Brain at Any Age,Sanjay Gupta M.D.,67.0
9.42,30143.0,4.7,2021,5.0,1.0,The Screaming Goat (Book & Figure),Running Press ,68.0
14.95,12288.0,4.8,2021,2.0,1.0,The Women of the Bible Speak: The Wisdom of 16 Women and Their Lessons for Today,Shannon Bream,69.0
5.99,20572.0,4.7,2021,5.0,1.0,The Big Book of Silly Jokes for Kids,Carole P. Roman,70.0
18.8,36276.0,4.9,2021,5.0,0.0,Percy Jackson and the Olympians 5 Book Paperback Boxed Set (w/poster) (Percy Jackson & the Olympians),Rick Riordan,71.0
14.57,57314.0,4.5,2021,2.0,0.0,The Invisible Life of Addie LaRue,V. E. Schwab,72.0
17.32,70630.0,4.7,2021,2.0,0.0,Project Hail Mary: A Novel,Andy Weir,73.0
4.99,24653.0,4.7,2021,5.0,1.0,How to Draw 101 Animals (1),Dan Green,74.0
12.7,29389.0,4.8,2021,5.0,1.0,What to Expect When You're Expecting,Heidi Murkoff,75.0
17.4,70630.0,4.6,2021,5.0,0.0,Verity,Colleen Hoover,76.0
27.862499999999997,70630.0,4.9,2021,5.0,0.0,Harry Potter Paperback Box Set (Books 1-7),J. K. Rowling,77.0
7.19,68842.0,4.8,2021,5.0,0.0,To Kill a Mockingbird,Harper Lee,78.0
9.98,46725.0,4.3,2021,5.0,0.0,People We Meet on Vacation,Emily Henry,79.0
13.55,69642.0,4.5,2021,2.0,1.0,The Judge's List: A Novel (The Whistler),John Grisham,80.0
18.14,58074.0,4.8,2021,2.0,1.0,12 Rules for Life: An Antidote to Chaos,Jordan B. Peterson,81.0
11.99,53306.0,4.7,2021,5.0,1.0,Man's Search for Meaning,Viktor E. Frankl,82.0
7.03,16885.0,4.8,2021,2.0,0.0,It's Not Easy Being a Bunny (Beginner Books(R)),Marilyn Sadler,83.0
14.29,39269.0,4.7,2021,5.0,1.0,The Intelligent Investor Rev Ed.: The Definitive Book on Value Investing,Benjamin Graham,84.0
10.4,70630.0,4.7,2021,5.0,0.0,Ugly Love: A Novel,Colleen Hoover,85.0
17.93,13892.0,4.9,2021,2.0,1.0,Joshua Weissman: An Unapologetic Cookbook. #1 NEW YORK TIMES BESTSELLER,Joshua Weissman,86.0
9.49,30584.0,4.8,2021,5.0,0.0,The Outsiders,S. E. Hinton,87.0
7.51,42799.0,4.7,2021,5.0,1.0,The Power of Now: A Guide to Spiritual Enlightenment,Eckhart Tolle,88.0
26.47,21311.0,4.9,2021,2.0,1.0,"Dr. Seuss's Beginner Book Collection (Cat in the Hat, One Fish Two Fish, Green Eggs and Ham, Hop on Pop, Fox in Socks)",Dr. Seuss,89.0
16.59,32326.0,4.8,2021,2.0,1.0,Magnolia Table,Joanna Gaines,90.0
11.94,30581.0,4.7,2021,5.0,1.0,The Step-by-Step Instant Pot Cookbook: 100 Simple Recipes for Spectacular Results -- with Photographs of Every Step (Step-by-Step Instant Pot Cookbooks),Jeffrey Eisner,91.0
12.32,70630.0,4.4,2021,2.0,0.0,The Vanishing Half: A Novel,Brit Bennett,92.0
16.53,70630.0,4.9,2021,2.0,1.0,A Promised Land,Barack Obama,93.0
11.89,22169.0,4.8,2021,2.0,0.0,"What Should Danny Do? (The Power to Choose Series) (The Power to Choose, 1)",Adir Levy,94.0
13.4,35292.0,4.7,2021,2.0,0.0,The Wish,Nicholas Sparks,95.0
16.69,21401.0,4.8,2021,2.0,1.0,Will,Will Smith,96.0
7.49,70630.0,4.7,2021,5.0,1.0,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century (Think and Grow Rich Series),Napoleon Hill,97.0
8.95,15753.0,4.8,2021,2.0,0.0,Dragons Love Tacos,Adam Rubin,98.0
7.59,7246.0,4.8,2021,2.0,1.0,"The Truth About COVID-19: Exposing The Great Reset, Lockdowns, Vaccine Passports, and the New Normal",Doctor Joseph Mercola,99.0
13.29,27332.0,4.7,2021,5.0,1.0,First Little Readers Parent Pack: Guided Reading Level A: 25 Irresistible Books That Are Just the Right Level for Beginning Readers,Deborah Schecter,100.0
